qpid	cluster_GSZ	cluster_RM1sum	cluster_size	cluster_desccount	RM2	val_avg	jac_avg	desc	genename
TRINITY_DN12969_c0_g2_i1.p1	1267.96804365	37.7932527019	68	6527	1.17470318027	0.146255450127	2.87123036448e-05	Proteasome subunit alpha	
TRINITY_DN12973_c0_g1_i1.p1	1514.94519711	1.10704993442	2	135	1.25482635547	0.11103389163	1.57028845176e-05	Transmembrane emp24 domain-containing protein 7	TMED7
TRINITY_DN12977_c0_g1_i1.p1	2173.24299371	3.30974935263	6	121	1.76364439369	0.574239974127	4.96142083398e-07	Y-box-binding protein 1	YBX1
TRINITY_DN12977_c0_g1_i1.p1	1891.90350411	1.07998420192	2	17	1.34676140164	0.0	0.0	Y-box-binding protein 2-A	YBX1
TRINITY_DN12977_c0_g1_i1.p1	1217.67939378	0.533122452164	1	7	1.08268258128	0.0105864596809	7.10366681243e-09	B box-binding protein	YBX1
TRINITY_DN12977_c0_g1_i1.p1	334.137095541	0.525432414225	1	129	0.751920362339	0.0533311772315	9.5120864383e-09	Y-box-binding protein 2	YBX1
TRINITY_DN12980_c0_g1_i1.p1	1023.10065071	1.0758535495	2	296	1.26373870275	0.499053388868	7.31850002616e-06	Proteasome maturation protein	POMP
TRINITY_DN13040_c0_g1_i1.p1	2450.35987817	5.10787882364	10	258	1.60643418831	0.0684721276184	4.70346502567e-07	Transcription factor SOX-2	
TRINITY_DN13107_c0_g1_i1.p1	1597.29454705	1.5510278561	3	182	1.31719676873	0.166563716103	9.01879538585e-06	39S ribosomal protein L47, mitochondrial	MRPL47
TRINITY_DN13173_c0_g1_i1.p1	1298.71531406	2.46066404142	5	459	1.55033031967	0.831778896972	6.89323336293e-05	Probable RNA-binding protein 18	RBM18
TRINITY_DN13249_c1_g1_i1.p1	1332.1628421	2.27101277303	4	240	1.41692101031	0.554822384428	4.8602239128e-07	Single-stranded DNA-binding protein 3	SSBP3
TRINITY_DN13249_c1_g1_i1.p1	615.932646517	1.08233363405	2	255	0.998545323564	0.30598540146	1.09150397146e-07	Single-stranded DNA-binding protein 2	SSBP3
TRINITY_DN13255_c0_g1_i1.p1	9505.32679279	4.1069891075	7	12	4.65928122795	0.499929828501	0.109385086528	Multifunctional protein ADE2	PAICS
TRINITY_DN13302_c0_g1_i1.p1	116.8941651	1.48839180319	3	34005	0.716170242865	0.149834728955	8.52392593893e-06	Corrinoid adenosyltransferase	MMAB
TRINITY_DN13323_c0_g1_i1.p1	1046.3196993	1.97645357951	4	118	1.10253255275	0.177366924552	1.01507667619e-05	Serine/threonine-protein kinase H1	
TRINITY_DN13323_c0_g1_i1.p1	1171.64551188	0.933654729649	2	21	1.07100743471	0.0233004180535	4.19293970588e-07	MAP kinase-activated protein kinase 2 (Fragment)	
TRINITY_DN13323_c0_g1_i1.p1	1128.18135979	1.61776046794	3	68	1.05414830776	0.024293885378	2.29564894557e-07	Calcium/calmodulin-dependent protein kinase type 1B	
TRINITY_DN13323_c0_g1_i1.p1	730.277007435	0.491828720351	1	15	0.984437510136	0.193050320704	0.0005018594639	Calcium/calmodulin-dependent protein kinase cmkA	
TRINITY_DN13323_c0_g1_i1.p1	703.314743801	0.489204446485	1	16	0.973336490933	0.192455200688	0.000466852404143	Calcium/calmodulin-dependent protein kinase cmkB	
TRINITY_DN13323_c0_g1_i1.p1	634.952368921	1.09304029819	2	98	0.960644343474	0.220119464833	3.97722147127e-06	Calcium/calmodulin-dependent protein kinase type 1D	
TRINITY_DN13323_c0_g1_i1.p1	749.42201781	2.29451087144	4	310	0.90042033876	0.0200972274265	5.50140084954e-08	Calcium/calmodulin-dependent protein kinase type 1	
TRINITY_DN13412_c0_g1_i1.p1	1615.37912593	10.5611540174	17	1005	1.34239868156	0.200465933273	4.32758184493e-06	V-type proton ATPase subunit D	
TRINITY_DN13450_c0_g1_i1.p1	4506.13582968	4.90859437672	8	61	2.40890932199	0.0310457081657	3.82394412273e-05	DNA replication licensing factor mcm-6	
TRINITY_DN13457_c0_g1_i1.p1	1936.98941015	3.87834850666	7	289	1.47981619757	0.217019540084	3.86308718357e-06	Small glutamine-rich tetratricopeptide repeat-containing protein alpha	
TRINITY_DN13459_c0_g2_i1.p1	731.27902035	5.07855715458	9	2607	0.98960674268	0.202066077814	5.6649076725e-06	ER membrane protein complex subunit 2	EMC2
TRINITY_DN13467_c0_g1_i1.p1	1909.23558834	0.97656571389	2	85	1.45961597015	0.199850968703	3.60698855591e-05	Nucleoside diphosphate-linked moiety X motif 8	NUDT8
TRINITY_DN13486_c0_g2_i1.p1	1376.14997499	6.22790796031	11	898	1.21348939675	0.137790349336	2.60800999967e-05	U2 small nuclear ribonucleoprotein B''	
TRINITY_DN13508_c0_g1_i1.p1	1225.39152633	7.3093886923	12	394	1.2022706219	0.230403491387	8.0465354894e-06	2-oxoglutarate dehydrogenase, mitochondrial	
TRINITY_DN13508_c0_g1_i1.p1	737.214360909	18.2450293735	35	6782	0.946368925637	0.116005688347	8.32250316486e-06	2-oxoglutarate dehydrogenase E1 component	
TRINITY_DN13551_c0_g3_i1.p1	1923.73163263	10.8492072014	20	832	1.40881069093	0.0930523450907	1.47492378237e-05	Serine/arginine-rich splicing factor 2	
TRINITY_DN13553_c0_g2_i1.p1	6652.81037592	5.31085210499	10	35	3.32576314349	0.14082658146	4.52476364308e-05	Bifunctional heparan sulfate N-deacetylase/N-sulfotransferase 1	
TRINITY_DN13555_c0_g1_i1.p1	610.790846752	2.17287504981	4	1657	0.900979410259	0.125779327385	1.4022079777e-06	Mediator of RNA polymerase II transcription subunit 8	MED8
TRINITY_DN13581_c1_g3_i1.p1	1114.85223026	3.36089137406	6	465	1.06109803598	0.0474663056912	9.29190273145e-08	Long-chain-fatty-acid--CoA ligase 1	
TRINITY_DN13581_c1_g3_i1.p1	1061.24886417	2.13973171715	4	208	1.03080780988	0.0307702938329	4.24114431976e-07	Fatty acyl-CoA synthetase A	
TRINITY_DN13589_c0_g2_i1.p1	1069.23676792	13.31352769	22	2972	1.195312842	0.335125969897	6.85392142533e-05	60S ribosomal protein L36	RPL36
TRINITY_DN13603_c0_g1_i1.p1	543.728441796	22.4829316758	39	19904	0.960706943323	0.289084758772	3.22227551403e-05	Aspartate aminotransferase, cytoplasmic	
TRINITY_DN13603_c0_g1_i1.p1	38.9102303132	0.574974393342	1	2539	0.611542937986	0.0112808373367	1.03602818896e-07	Aromatic-amino-acid aminotransferase	
TRINITY_DN13627_c0_g1_i4.p1	2.10038324216e-13	0.558622378862	1	71	1.11851201691	0.997034400949	0.00418922017205	RNA-binding protein lark	
TRINITY_DN13633_c0_g1_i1.p1	1.58434851927e-12	0.5450383475	1	195	0.648852975193	0.111043331503	4.7481047989e-07	Pantothenate kinase 1	
TRINITY_DN13655_c0_g1_i1.p1	1340.95821525	3.67608203945	7	601	1.1263832861	0.0	0.0	Synaptotagmin-5	
TRINITY_DN13669_c0_g1_i1.p1	8502.58562924	3.77716478289	7	15	4.16809968057	0.333190614831	0.0237201505704	Ragulator complex protein LAMTOR1	LAMTOR1
TRINITY_DN13674_c0_g1_i1.p1	2233.61396833	2.180754037	4	54	1.67246990266	0.356568784357	0.00214298084284	PDZ domain-containing protein GIPC2	
TRINITY_DN13674_c0_g1_i1.p1	1066.09693487	1.65184207032	3	136	1.19516229766	0.337189478811	0.000654997064088	PDZ domain-containing protein GIPC1	
TRINITY_DN13674_c0_g1_i1.p1	899.893034306	1.12794594068	2	89	1.11217933134	0.306067775381	0.000309833333146	PDZ domain-containing protein GIPC3	
TRINITY_DN13707_c0_g1_i1.p1	4.81659116808e-14	0.505395790322	1	34	0.695920181397	0.199849113542	7.56100502369e-06	Cleavage stimulation factor subunit 50	
TRINITY_DN13707_c0_g2_i1.p1	4.81659116808e-14	0.505395790322	1	34	0.695920181397	0.199849113542	7.56100502369e-06	Cleavage stimulation factor subunit 50	
TRINITY_DN13718_c0_g1_i1.p1	1784.14098336	1.71933057123	3	146	1.41718052205	0.214169330561	0.00071917558848	Epimerase family protein SDR39U1	SDR39U1
TRINITY_DN13732_c0_g1_i1.p1	1.20414792416e-14	0.814530431313	1	17	0.722360758354	0.249737229346	1.34001264311e-06	12 kDa heat shock protein	
TRINITY_DN13788_c0_g1_i1.p1	1660.40497354	3.15867451873	6	24	1.29089571971	0.0693079236682	2.65373193509e-05	Probable ATP-dependent RNA helicase DDX5	
TRINITY_DN13788_c0_g1_i1.p1	926.727304987	5.96771186203	11	275	1.07654634728	0.218578732111	0.000434863145953	ATP-dependent RNA helicase DBP3	
TRINITY_DN13788_c0_g1_i1.p1	817.348947352	27.1803530871	50	7333	1.01956919789	0.193621246011	0.000517928102308	ATP-dependent RNA helicase RhlB	
TRINITY_DN13788_c0_g1_i1.p1	469.508190587	1.06309188107	2	34	0.897935368071	0.226658967516	0.000141952632219	DEAD-box ATP-dependent RNA helicase RhpA	
TRINITY_DN13788_c0_g1_i1.p1	446.140483137	0.547845594921	1	5	0.888192279291	0.225911672809	0.000144972346894	Putative DEAD-box RNA helicase HEL64	
TRINITY_DN13788_c0_g1_i1.p1	431.697199629	0.530109816027	1	9	0.882330562414	0.225756209188	4.45846487401e-05	ATP-dependent RNA helicase DBP1	
TRINITY_DN13788_c0_g1_i1.p1	365.800593073	0.512157434646	1	13	0.855961385019	0.225737290335	1.91956223406e-05	DEAD-box ATP-dependent RNA helicase 52B	
TRINITY_DN13788_c0_g1_i1.p1	461.613491536	3.21663991532	6	322	0.841820333116	0.126742558189	6.90331003576e-05	ATP-dependent RNA helicase DED1	
TRINITY_DN13788_c0_g1_i1.p1	329.692769562	0.512103235641	1	16	0.841523251116	0.225745927203	4.00936562869e-05	DEAD-box ATP-dependent RNA helicase 52C	
TRINITY_DN13788_c0_g1_i1.p1	83.4866754238	0.517762867608	1	255	0.742893822901	0.225469547432	1.46296123629e-05	Pre-mRNA-splicing ATP-dependent RNA helicase PRP28	
TRINITY_DN13806_c0_g1_i1.p1	2176.47982726	5.56852527133	9	245	1.52543653915	0.122348059392	6.83839938135e-06	SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily D member 2	
TRINITY_DN13808_c0_g1_i1.p1	1365.78229624	3.3796871478	6	340	1.26201171646	0.23715487292	0.00033576597744	EEF1A lysine methyltransferase 1	EEF1AKMT1
TRINITY_DN13808_c0_g1_i1.p1	1342.20747216	0.569605942638	1	3	1.12688298886	0.0	0.0	Protein-lysine N-methyltransferase M142.8	EEF1AKMT1
TRINITY_DN13808_c0_g1_i1.p1	1287.71239062	0.546479335674	1	2	1.12072686519	0.0294020844761	0.00294020844761	Protein-lysine N-methyltransferase CG9154	EEF1AKMT1
TRINITY_DN13808_c0_g1_i1.p1	174.821018087	0.512412673303	1	477	0.671480973965	0.0217955750594	4.55974373628e-05	Protein-lysine N-methyltransferase EFM5	EEF1AKMT1
TRINITY_DN1380_c0_g2_i1.p1	1937.16038225	4.60851609661	9	371	1.89438351439	0.999092394264	1.96267348298e-05	Single-stranded DNA-binding protein, mitochondrial	SSBP1
TRINITY_DN13825_c0_g1_i1.p1	4.16660200195e-15	0.584054389118	1	10	0.642794910034	0.099612102405	2.47879709954e-05	Pigment-dispersing hormone peptides	
TRINITY_DN13841_c0_g1_i1.p1	4.16660200195e-15	0.507499944649	1	10	0.722278728212	0.24958249833	2.04873438574e-07	Peptidyl-alpha-hydroxyglycine alpha-amidating lyase 2	
TRINITY_DN13859_c0_g1_i1.p1	4.16660200195e-15	0.553153110221	1	2	0.59	0.0	0.0	Exostosin-1 homolog	
TRINITY_DN13877_c0_g1_i1.p1	1615.32539598	7.1080227582	11	328	1.31034668506	0.140030466348	1.89749827952e-05	Vacuolar protein sorting-associated protein 4	
TRINITY_DN13877_c0_g1_i1.p1	678.156795318	0.521052172861	1	5	0.861978662207	0.00135083782457	1.63205925939e-09	Cell division protein C	
TRINITY_DN13877_c0_g1_i1.p1	571.922349926	6.83184880169	14	2417	0.84878523596	0.056632920042	4.24183652714e-05	Katanin p60 ATPase-containing subunit A1	
TRINITY_DN13877_c0_g1_i1.p1	531.163257591	1.19682491113	2	86	0.81470344881	0.0230904506584	1.03462238469e-05	Suppressor protein of bem1/bed5 double mutants	
TRINITY_DN13877_c0_g1_i1.p1	113.568786994	0.475570909203	1	297	0.641486136397	0.0114313610731	1.15227828321e-08	Fidgetin-like protein 1	
TRINITY_DN13889_c0_g1_i1.p1	554.536973746	0.54660222268	1	175	0.839297432643	0.0518540182212	6.74350487577e-07	39S ribosomal protein L20, mitochondrial	
TRINITY_DN13889_c0_g1_i1.p1	75.0894326373	1.05955118862	2	35846	0.622446822725	0.00454914825329	5.47922619512e-08	50S ribosomal protein L20	
TRINITY_DN13899_c0_g1_i1.p1	2800.67434398	2.02270204486	4	79	1.97514197752	0.499733901011	0.000663619373449	Vacuolar protein sorting-associated protein VTA1 homolog	VTA1
TRINITY_DN13916_c0_g2_i1.p1	2477.76611613	2.73645818511	5	126	1.75773490552	0.333237318893	0.000634002677788	Adapter molecule crk	CRK
TRINITY_DN13939_c0_g1_i1.p1	1725.95977426	1.08294167959	2	104	1.2803839097	0.0	0.0	Beta-parvin	PARVB
TRINITY_DN13940_c0_g1_i1.p1	1488.77268682	2.92876084109	5	301	1.23585855117	0.0949987723669	6.35425744246e-06	Cleavage and polyadenylation specificity factor subunit 3	
TRINITY_DN13940_c0_g1_i1.p1	235.256680409	0.52342035086	1	385	0.685088435771	0.00185986240164	1.82674926631e-06	Endoribonuclease ysh1	
TRINITY_DN13965_c0_g1_i1.p1	1202.06150332	36.438816295	55	3462	1.2258234629	0.292450481393	5.32147707523e-06	ADP-ribosylation factor 1	
TRINITY_DN13965_c0_g1_i1.p1	818.097204136	9.79428611483	16	540	0.995953729074	0.148518500558	2.10619328911e-06	ADP-ribosylation factor 3	
TRINITY_DN13965_c0_g1_i1.p1	562.96891487	7.79346287685	12	722	0.89418871544	0.149058684372	2.33874584022e-06	ADP-ribosylation factor 2	
TRINITY_DN13965_c0_g1_i1.p1	364.979430277	0.594611455255	1	3	0.864757069594	0.242942504791	0.000288497175628	Probable ADP-ribosylation factor At2g15310	
TRINITY_DN13965_c0_g1_i1.p1	393.272924189	4.18685121473	7	427	0.833959409264	0.163490995882	5.88566097281e-07	ADP-ribosylation factor-like protein 1	
TRINITY_DN13965_c0_g1_i1.p1	416.396264761	2.28042946834	4	113	0.765678288743	0.0172070261848	2.94804920286e-06	ADP-ribosylation factor-like protein 5A	
TRINITY_DN13965_c0_g1_i1.p1	284.622850916	0.548656105604	1	14	0.70485991669	0.00190708922732	9.51641330995e-07	ADP-ribosylation factor-like protein 5C	
TRINITY_DN13965_c0_g1_i1.p1	211.74834606	1.07444404707	2	97	0.678709964326	0.00756721198103	1.77600731812e-07	ADP-ribosylation factor-like protein 14	
TRINITY_DN13965_c0_g1_i1.p1	185.340652442	1.13788634195	2	142	0.668648644406	0.00851390414584	7.11597153733e-07	ADP-ribosylation factor-like protein 5B	
TRINITY_DN13974_c0_g1_i1.p1	1011.22423791	1.08011431835	2	303	1.06071034212	0.124944429626	4.962505313e-06	WD repeat-containing protein 26	
TRINITY_DN13978_c0_g1_i1.p1	1442.73851133	2.94969660821	5	372	1.1818169655	0.0277765131165	4.50685805285e-07	Signal recognition particle receptor subunit alpha	SRPRA
TRINITY_DN13983_c0_g1_i1.p1	3230.46970557	3.65909375232	6	89	1.99856463456	0.219578346631	1.14310811672e-05	Bifunctional arginine demethylase and lysyl-hydroxylase PSR	
TRINITY_DN14070_c0_g1_i1.p1	734.654839741	13.7559070397	22	5863	0.991090890167	0.202316762518	5.35068060564e-05	Casein kinase II subunit beta	
TRINITY_DN14070_c0_g1_i1.p1	566.075766452	0.53611479187	1	15	0.816430306581	0.0	0.0	Suppressor-of-stellate-like protein	
TRINITY_DN14073_c0_g1_i1.p1	586.232674884	60.1390458825	100	44973	0.890451776997	0.124449441836	2.51435323166e-05	Nucleoside diphosphate kinase	
TRINITY_DN14081_c0_g1_i1.p1	3900.93369966	2.19667917605	4	24	2.34775150668	0.371972643154	0.011626297002	Glutathione S-transferase LANCL1	
TRINITY_DN14081_c0_g1_i1.p1	700.862443652	1.06572626833	2	175	0.972023669992	0.191846587099	6.84350660951e-08	LanC-like protein 2	
TRINITY_DN14081_c0_g1_i1.p1	802.900076918	0.52207086205	1	32	0.922456083786	0.0213133074069	4.66759494693e-09	LanC-like protein 3 homolog	
TRINITY_DN14091_c0_g1_i1.p1	1550.34581799	4.6862079821	9	580	1.2101383272	0.0	0.0	Syntaxin-7	
TRINITY_DN14091_c0_g1_i3.p1	1550.34395257	4.85604042959	9	580	1.21013758103	0.0	0.0	Syntaxin-7	
TRINITY_DN14100_c0_g2_i1.p1	7871.32691129	2.54875157454	4	9	3.77384939069	0.0666388657215	1.36714772108e-06	60S ribosomal protein L1-B	
TRINITY_DN14163_c0_g1_i1.p1	1760.21089515	1.65120536945	3	150	1.82374171432	0.999351995853	3.99229784217e-05	F-box/LRR-repeat protein 16	FBXL16
TRINITY_DN14207_c0_g1_i1.p1	4.33493014852e-13	0.578682650207	1	102	0.63414381636	0.0832869390937	8.69320331993e-05	Heterogeneous nuclear ribonucleoprotein 27C	
TRINITY_DN14212_c0_g1_i1.p1	481.472098288	1.65644625776	3	2003	0.870843557134	0.166517896992	1.1620647184e-05	Prefoldin subunit 4	
TRINITY_DN14220_c0_g1_i1.p1	806.798866284	1.09436587412	2	476	0.929024836033	0.0307646875089	2.56987891071e-07	Solute carrier family 12 member 9	SLC12A9
TRINITY_DN14236_c0_g1_i1.p1	1763.57368469	2.73290018747	5	249	1.40142071473	0.199982743	1.93531546282e-05	Solute carrier family 35 member F5	SLC35F5
TRINITY_DN14241_c0_g1_i1.p1	1801.05621949	27.0231980626	47	2229	1.39228128043	0.154447948977	6.89835675388e-05	60S acidic ribosomal protein P1	
TRINITY_DN14244_c0_g1_i1.p1	2384.25773924	7.87210660049	12	327	1.57036197024	0.050299656255	2.83621280043e-06	Ubiquitin carboxyl-terminal hydrolase 46	
TRINITY_DN14256_c0_g1_i1.p1	1.58434851927e-12	0.534232167864	1	195	0.67823672022	0.166483817882	1.48371217673e-05	Interferon-related developmental regulator 2	
TRINITY_DN14269_c0_g3_i1.p1	4.16660200195e-15	0.508473351675	1	4	0.599776234667	0.0184457255998	4.93503978033e-09	Probable peptidyl-tRNA hydrolase 2	
TRINITY_DN14297_c0_g2_i1.p2	4345.95959691	6.47878096416	11	90	2.39463033311	0.124993070723	8.34308082846e-06	Mediator of RNA polymerase II transcription subunit 22	MED22
TRINITY_DN14322_c0_g1_i1.p1	1097.76204642	2.02535854775	4	514	1.10479651017	0.142809000665	0.000146062339202	S-adenosylmethionine sensor upstream of mTORC1	BMT2
TRINITY_DN14344_c0_g1_i1.p1	1095.32091336	11.8745830891	21	2326	1.05905392989	0.0583500835082	1.01408316892e-06	Cytochrome b-c1 complex subunit Rieske, mitochondrial	UQCRFS1
TRINITY_DN14344_c0_g1_i1.p1	85.5555234294	2.10411379517	4	11959	0.640570263559	0.0308453825551	7.16756959975e-08	Ubiquinol-cytochrome c reductase iron-sulfur subunit	UQCRFS1
TRINITY_DN14350_c0_g2_i1.p1	3731.73752028	5.81656818365	10	104	2.1417528068	0.111429774056	9.2207813033e-07	2-oxoisovalerate dehydrogenase subunit alpha, mitochondrial	
TRINITY_DN14350_c0_g2_i1.p1	226.146823798	0.482673609113	1	195	0.680458729519	0.0	0.0	Putative 2-dehydropantoate 2-reductase	
TRINITY_DN14364_c0_g1_i1.p1	1378.71212068	1.05183451526	2	163	1.16074702877	0.0363431151242	1.64743157395e-05	U3 small nucleolar ribonucleoprotein protein IMP4	IMP4
TRINITY_DN14382_c0_g1_i1.p1	4.16660200195e-15	0.54159648995	1	5	0.59	0.0	0.0	Co-chaperone protein daf-41	
TRINITY_DN14397_c0_g1_i1.p1	2623.65434384	13.167220879	21	472	1.81418415142	0.32966309109	4.87805051149e-05	60S ribosomal protein L19	RPL19
TRINITY_DN14410_c0_g2_i1.p1	614.322975833	1.06752063658	2	821	0.923998089849	0.166544958863	3.56590961327e-06	Multiple RNA-binding domain-containing protein 1	MRD1
TRINITY_DN14435_c0_g1_i1.p1	1067.51127642	9.15043385673	15	277	1.04717319204	0.0569220048609	9.44539651722e-07	NADH dehydrogenase [ubiquinone] iron-sulfur protein 8, mitochondrial	NUOI
TRINITY_DN14435_c0_g1_i1.p1	680.169743408	54.9238274107	85	24578	0.916014880152	0.101786623794	3.60888060395e-06	NADH-quinone oxidoreductase subunit I	NUOI
TRINITY_DN14442_c0_g1_i1.p1	1299.05049037	2.77086102416	5	459	1.21560108301	0.199963895658	1.10795174848e-06	RNA transcription, translation and transport factor protein	RTRAF
TRINITY_DN14447_c0_g2_i2.p1	2617.10830093	21.3893056842	41	925	1.69026131223	0.100787438637	3.2468845675e-05	Myosin regulatory light polypeptide 9	
TRINITY_DN14466_c0_g1_i1.p1	2395.21464339	2.09143518197	4	108	1.54972892932	0.00310013334425	6.47715611591e-08	DnaJ homolog subfamily C member 17	DNAJC17
TRINITY_DN14470_c0_g2_i1.p1	4165.06461846	8.27280116275	14	125	2.43410833187	0.335691176505	0.00830804669393	Ragulator complex protein LAMTOR3	LAMTOR3
TRINITY_DN14518_c0_g2_i1.p1	3369.82625317	7.20308451205	12	163	2.06135245772	0.232871442912	4.58548428238e-06	Iron-sulfur cluster assembly 1 homolog, mitochondrial	ISCA1
TRINITY_DN14529_c0_g1_i1.p1	2396.43271095	59.0122871041	97	2525	1.65868211349	0.207751009158	4.97129410644e-05	Guanine nucleotide-binding protein alpha-1 subunit	
TRINITY_DN14529_c0_g1_i1.p1	618.197644205	1.86752023704	3	38	0.896353655709	0.111461458054	1.26290338705e-06	G protein alpha o subunit	
TRINITY_DN14540_c0_g1_i1.p1	2707.5519659	4.27206278941	8	169	1.67795432276	0.00930854939976	2.6094369309e-07	DnaJ homolog subfamily B member 6	
TRINITY_DN14540_c0_g2_i1.p1	2707.44558798	4.08679059357	8	169	1.67791274813	0.00931039192211	2.61009898402e-07	DnaJ homolog subfamily B member 6	
TRINITY_DN14545_c0_g1_i1.p1	2623.91472038	2.14787760441	4	90	1.72789063065	0.166637327043	0.00034795844952	ATP-dependent DNA helicase Q1	RECQL
TRINITY_DN14547_c0_g1_i2.p1	1.02702475294e-12	0.504820833629	1	157	0.59	0.0	0.0	Mucolipin-2	
TRINITY_DN14551_c0_g2_i1.p1	2.69334439567e-11	0.501369641003	1	804	0.616460704453	0.0499258380302	5.14836112512e-07	Post-GPI attachment to proteins factor 2	
TRINITY_DN14559_c0_g1_i1.p1	2203.11408895	15.9054981698	26	829	1.56721658665	0.181075112442	5.70737857678e-05	Casein kinase II subunit alpha	
TRINITY_DN14565_c0_g1_i1.p1	3161.27890949	5.48140486155	10	155	2.09700898396	0.457532666301	0.000255351061397	TM2 domain-containing protein 2	TM2D2
TRINITY_DN14591_c0_g2_i1.p1	5305.4411018	3.3679042591	6	33	2.71217644072	0.0	0.0	Derlin-1	DERL1
TRINITY_DN14622_c0_g1_i1.p1	2791.83186321	2.0706324138	4	64	1.71810606457	0.0214542189516	0.000129162247367	Probable serine carboxypeptidase CPVL	CPVL
TRINITY_DN14622_c0_g1_i1.p1	1737.3093522	0.509331942193	1	4	1.39673186065	0.210948458341	0.000271842710751	Vitellogenic carboxypeptidase	CPVL
TRINITY_DN14641_c0_g1_i1.p1	1373.63717871	1.09826809535	2	5	1.14888547238	0.0177934743402	2.97458295455e-06	Alpha-glucan phosphorylase, H isozyme	
TRINITY_DN14641_c0_g1_i1.p1	806.240449039	14.6161374163	23	5141	1.02016949179	0.203152514478	0.000123975153696	Glycogen phosphorylase, muscle form	
TRINITY_DN14644_c0_g1_i1.p1	815.426660561	1.21258820822	2	3	0.920754302598	0.00862976562987	0.000493129464564	Rho-related protein racC	
